EntrezID	Prediction	Score	GeneSymbol
51422	Intracellular	0.5642	PRKAG2
9520	UPS	0.537	NPEPPS
64397	UPS	0.5497	ZNF106
27314	UPS	0.5494	RAB30
25957	Intracellular	0.8798	PNISR
10313	Transmembrane	0.6994	RTN3
4287	Intracellular	0.9343	ATXN3
8910	Intracellular	0.5514	SGCE
4155	Intracellular	0.9344	MBP
1580	Transmembrane	0.9056	CYP4B1
151613	Intracellular	0.9326	TTC14
10956	Signal-peptide	0.9965	OS9
7046	Transmembrane	0.5815	TGFBR1
324	Intracellular	0.8042	APC
28959	UPS	0.6013	TMEM176B
91653	Intracellular	0.9326	BOC
862	Intracellular	0.9345	RUNX1T1
9788	Intracellular	0.7425	MTSS1
6925	Intracellular	0.5732	TCF4
667	Intracellular	0.6779	DST
3069	UPS	0.5947	HDLBP
29767	Intracellular	0.8405	TMOD2
54796	UPS	0.573	BNC2
55251	UPS	0.598	PCMTD2
4784	Intracellular	0.7142	NFIX
23646	Transmembrane	0.9985	PLD3
8675	Intracellular	0.9345	STX16
5270	Signal-peptide	0.8945	SERPINE2
79022	UPS	0.5402	TMEM106C
168667	UPS	0.5698	BMPER
975	Transmembrane	0.995	CD81
7049	Signal-peptide	0.7388	TGFBR3
1432	UPS	0.6191	MAPK14
55830	Transmembrane	0.5671	GLT8D1
5034	Signal-peptide	0.9343	P4HB
6925	Intracellular	0.9344	TCF4
115290	Intracellular	0.9343	FBXO17
3074	UPS	0.5712	HEXB
80005	Intracellular	0.5668	DOCK5
5046	Signal-peptide	0.9703	PCSK6
23032	Intracellular	0.5423	USP33
23036	UPS	0.5167	ZNF292
6925	Intracellular	0.585	TCF4
54816	UPS	0.6222	ZNF280D
324	UPS	0.5508	APC
57118	Intracellular	0.6399	CAMK1D
715	Signal-peptide	0.9517	C1R
4131	UPS	0.5001	MAP1B
7059	UPS	0.504	THBS3
10725	Intracellular	0.6326	NFAT5
2037	Intracellular	0.567	EPB41L2
5295	UPS	0.5684	PIK3R1
2037	Intracellular	0.567	EPB41L2
91653	Signal-peptide	0.7009	BOC
57125	Signal-peptide	0.9264	PLXDC1
9910	UPS	0.6051	RABGAP1L
23589	Intracellular	0.7912	CARHSP1
53826	Transmembrane	0.7135	FXYD6
144165	UPS	0.5328	PRICKLE1
26268	Intracellular	0.9345	FBXO9
4090	UPS	0.609	SMAD5
1293	Signal-peptide	0.8938	COL6A3
54756	UPS	0.6367	IL17RD
439921	Intracellular	0.5452	MXRA7
54757	Intracellular	0.9328	FAM20A
4155	Intracellular	0.9345	MBP
7059	Signal-peptide	0.9022	THBS3
10725	Intracellular	0.595	NFAT5
862	Intracellular	0.9326	RUNX1T1
7289	Intracellular	0.9345	TULP3
309	Intracellular	0.5693	ANXA6
3899	Intracellular	0.5743	AFF3
715	Signal-peptide	0.9517	C1R
83478	UPS	0.5712	ARHGAP24
84162	UPS	0.5947	KIAA1109
5336	UPS	0.57	PLCG2
23017	Transmembrane	0.6985	FAIM2
29015	Transmembrane	0.8823	SLC43A3
50507	Transmembrane	0.9248	NOX4
51433	UPS	0.5697	ANAPC5
25890	Signal-peptide	0.8006	ABI3BP
4669	Intracellular	0.5508	"NAGLU"
284	UPS	0.5721	ANGPT1
55186	UPS	0.5357	SLC25A36
1240	Transmembrane	0.964	CMKLR1
6695	Intracellular	0.5792	SPOCK1
6934	Intracellular	0.6956	TCF7L2
4649	UPS	0.5318	MYO9A
2200	Signal-peptide	0.9419	FBN1
3601	Intracellular	0.5929	IL15RA
6603	Intracellular	0.8797	SMARCD2
6185	UPS	0.5728	RPN2
54793	Intracellular	0.5498	KCTD9
862	UPS	0.5378	RUNX1T1
2353	Intracellular	0.9343	FOS
54796	Intracellular	0.5694	BNC2
23187	Intracellular	0.6421	PHLDB1
224	UPS	0.573	ALDH3A2
2734	Signal-peptide	0.9959	GLG1
4155	Intracellular	0.9345	MBP
3303	Intracellular	0.7149	HSPA1A
57509	Intracellular	0.6972	MTUS1
23036	UPS	0.5614	ZNF292
283298	Signal-peptide	0.9957	OLFML1
55830	Transmembrane	0.5424	GLT8D1
3320	UPS	0.6183	HSP90AA1
4026	UPS	0.5562	LPP
22905	Intracellular	0.9344	EPN2
22862	Intracellular	0.5037	FNDC3A
9961	Intracellular	0.9342	MVP
862	UPS	0.5508	RUNX1T1
5547	UPS	0.5131	PRCP
54477	Intracellular	0.9345	PLEKHA5
6383	UPS	0.614	SDC2
5591	UPS	0.5965	PRKDC
22836	UPS	0.6132	RHOBTB3
23543	Intracellular	0.6232	RBFOX2
862	Intracellular	0.8798	RUNX1T1
124565	UPS	0.514	SLC38A10
9295	UPS	0.6181	SRSF11
51635	Signal-peptide	0.6319	DHRS7
2799	UPS	0.6183	GNS
133	Signal-peptide	0.8983	ADM
2135	Transmembrane	0.8416	EXTL2
9728	UPS	0.6177	SECISBP2L
4925	Signal-peptide	0.9099	NUCB2
2247	UPS	0.5416	FGF2
2192	UPS	0.5182	FBLN1
23564	Intracellular	0.5537	DDAH2
2335	Intracellular	0.7445	FN1
4155	Intracellular	0.9345	MBP
862	Intracellular	0.9345	RUNX1T1
4155	Intracellular	0.9345	MBP
4090	UPS	0.5238	SMAD5
25890	Intracellular	0.9345	ABI3BP
2273	UPS	0.6357	FHL1
4763	UPS	0.5214	NF1
5802	Signal-peptide	0.8824	PTPRS
1295	Transmembrane	0.5117	COL8A1
2037	Intracellular	0.5853	EPB41L2
57088	UPS	0.5975	PLSCR4
55830	Transmembrane	0.7585	GLT8D1
200734	Intracellular	0.9345	SPRED2
7289	Intracellular	0.5507	TULP3
10252	Intracellular	0.9267	SPRY1
22872	UPS	0.5014	SEC31A
347	Signal-peptide	0.9803	APOD
51454	UPS	0.618	GULP1
57489	Intracellular	0.8618	ODF2L
23564	Intracellular	0.7132	DDAH2
23743	UPS	0.5553	BHMT2
3601	Signal-peptide	0.9527	IL15RA
889	Intracellular	0.5645	KRIT1
2191	UPS	0.5595	FAP
8722	Signal-peptide	0.9924	CTSF
1203	Transmembrane	0.6224	CLN5
200734	Intracellular	0.9329	SPRED2
55830	Transmembrane	0.5671	GLT8D1
6603	Intracellular	0.9345	SMARCD2
27332	Intracellular	0.9345	ZNF638
25890	Intracellular	0.5516	ABI3BP
23469	Intracellular	0.5251	PHF3
23515	UPS	0.5891	MORC3
6925	Intracellular	0.5883	TCF4
831	Intracellular	0.7633	CAST
7148	Signal-peptide	0.9978	TNXB
4155	Intracellular	0.9345	MBP
889	Intracellular	0.5454	KRIT1
8405	UPS	0.6191	SPOP
5087	Intracellular	0.6311	PBX1
117248	Signal-peptide	0.5539	GALNT15
79156	Transmembrane	0.5641	PLEKHF1
22872	UPS	0.5212	SEC31A
58526	UPS	0.6334	MID1IP1
862	Intracellular	0.9345	RUNX1T1
6925	Signal-peptide	0.3843	TCF4
115290	Intracellular	0.9326	FBXO17
3899	Intracellular	0.9343	AFF3
54899	UPS	0.5651	PXK
3601	Signal-peptide	0.9863	IL15RA
862	Intracellular	0.9345	RUNX1T1
4155	Intracellular	0.9345	MBP
25890	Intracellular	0.5069	ABI3BP
57509	Intracellular	0.7318	MTUS1
11342	Transmembrane	1	RNF13
2191	Transmembrane	0.8608	FAP
23032	Intracellular	0.5695	USP33
5066	Signal-peptide	0.7469	PAM
604	Intracellular	0.5694	BCL6
4763	UPS	0.5615	NF1
590	Signal-peptide	0.9975	BCHE
5101	Signal-peptide	0.8748	PCDH9
222068	Signal-peptide	0.7153	TMED4
309	UPS	0.5321	ANXA6
400	UPS	0.5448	ARL1
8405	UPS	0.5814	SPOP
25890	UPS	0.5774	ABI3BP
1831	Intracellular	0.6161	TSC22D3
1831	Intracellular	0.5736	TSC22D3
55885	UPS	0.5501	LMO3
4287	UPS	0.5947	ATXN3
4784	Intracellular	0.714	NFIX
4155	Intracellular	0.9345	MBP
23461	Transmembrane	0.8037	ABCA5
9249	Transmembrane	0.5715	DHRS3
4926	Intracellular	0.8798	NUMA1
9961	Intracellular	0.9326	MVP
23515	UPS	0.5721	MORC3
90313	Transmembrane	0.4389	TP53I13
889	UPS	0.5024	KRIT1
9194	Transmembrane	0.9422	SLC16A7
56288	Intracellular	0.8798	PARD3
51454	Intracellular	0.6231	GULP1
3899	Intracellular	0.5881	AFF3
715	UPS	0.591	C1R
4926	Intracellular	0.8161	NUMA1
23187	Intracellular	0.8794	PHLDB1
22872	UPS	0.5947	SEC31A
9882	Intracellular	0.5686	TBC1D4
5104	Signal-peptide	0.9961	SERPINA5
85004	UPS	0.5712	RERG
6920	Intracellular	0.9345	TCEA3
123803	UPS	0.5508	NTAN1
2328	UPS	0.6368	FMO3
8411	Intracellular	0.9343	EEA1
862	Intracellular	0.6336	RUNX1T1
4090	UPS	0.597	SMAD5
652	Intracellular	0.9345	BMP4
10404	Signal-peptide	0.5426	CPQ
23017	UPS	0.6182	FAIM2
6925	Intracellular	0.5869	TCF4
4046	UPS	0.611	LSP1
57569	Intracellular	0.716	ARHGAP20
5336	UPS	0.57	PLCG2
83992	Intracellular	0.9345	CTTNBP2
25925	Intracellular	0.9345	ZNF521
284297	Intracellular	0.5728	SSC5D
400	UPS	0.553	ARL1
5270	Signal-peptide	0.8945	SERPINE2
444	Transmembrane	0.9074	ASPH
91653	Intracellular	0.5615	BOC
6238	Intracellular	0.6845	RRBP1
309	UPS	0.5519	ANXA6
8405	UPS	0.5298	SPOP
3910	Signal-peptide	0.9836	LAMA4
64397	Intracellular	0.6631	ZNF106
6925	Intracellular	0.5884	TCF4
23543	Intracellular	0.5722	RBFOX2
4026	Intracellular	0.5316	LPP
23032	UPS	0.614	USP33
29899	UPS	0.5496	GPSM2
79887	Signal-peptide	0.9987	PLBD1
2252	UPS	0.5695	FGF7
8854	UPS	0.611	ALDH1A2
10468	UPS	0.5875	FST
3601	UPS	0.5951	IL15RA
114883	UPS	0.571	OSBPL9
4155	Intracellular	0.9345	MBP
6925	Intracellular	0.5745	TCF4
831	Intracellular	0.6743	CAST
862	Intracellular	0.61240000000000006	RUNX1T1
5310	Intracellular	0.605	PKD1
10956	Signal-peptide	0.995	OS9
5641	UPS	0.5188	LGMN
4287	UPS	0.571	ATXN3
3983	Intracellular	0.9345	ABLIM1
2145	UPS	0.5966	EZH1
125058	Intracellular	0.9346	TBC1D16
1203	Transmembrane	0.6224	CLN5
23543	Intracellular	0.6975	RBFOX2
10493	UPS	0.5174	VAT1
4763	UPS	0.5506	NF1
3910	Signal-peptide	0.9877	LAMA4
5295	Intracellular	0.562	PIK3R1
4782	Intracellular	0.7152	NFIC
7106	UPS	0.6182	TSPAN4
4313	UPS	0.5214	MMP2
153222	Intracellular	0.6238	CREBRF
11342	UPS	0.5801	RNF13
79901	Transmembrane	0.9642	CYBRD1
862	Intracellular	0.8796	RUNX1T1
57125	Intracellular	0.545	PLXDC1
862	Intracellular	0.9345	RUNX1T1
23371	Intracellular	0.6129	TNS2
7289	Intracellular	0.5671	TULP3
4784	Intracellular	0.9327	NFIX
5547	UPS	0.6348	PRCP
1545	Transmembrane	0.6925	CYP1B1
23564	Intracellular	0.7132	DDAH2
8854	Intracellular	0.5465	ALDH1A2
8895	UPS	0.6121	CPNE3
6586	Signal-peptide	0.9346	SLIT3
23564	Intracellular	0.5537	DDAH2
10956	Signal-peptide	0.9964	OS9
56994	Transmembrane	0.6212	CHPT1
9859	Intracellular	0.6012	CEP170
8406	Signal-peptide	0.9493	SRPX
119587	Intracellular	0.6732	CPXM2
4287	UPS	0.5803	ATXN3
10159	Signal-peptide	0.911	ATP6AP2
5136	UPS	0.5181	PDE1A
22809	Intracellular	0.5508	ATF5
9525	UPS	0.5885	VPS4B
53826	Transmembrane	0.7183	FXYD6
51474	Intracellular	0.6816	LIMA1
55885	UPS	0.5501	LMO3
6383	UPS	0.5947	SDC2
57125	Intracellular	0.6016	PLXDC1
4287	UPS	0.5399	ATXN3
27314	UPS	0.5648	RAB30
5101	UPS	0.5742	PCDH9
1066	UPS	0.6368	CES1
10659	Intracellular	0.5189	CELF2
2534	UPS	0.5697	FYN
4925	UPS	0.6152	NUCB2
287	Intracellular	0.5884	ANK2
10349	UPS	0.5212	ABCA10
2273	Signal-peptide	0.658	FHL1
2734	Signal-peptide	0.9982	GLG1
79776	Intracellular	0.6285	ZFHX4
51133	Intracellular	0.9326	KCTD3
22902	UPS	0.6367	RUFY3
7148	Intracellular	0.5594	TNXB
1601	UPS	0.5916	DAB2
117248	Intracellular	0.5302	GALNT15
9759	Intracellular	0.5728	HDAC4
4155	Intracellular	0.9345	MBP
10099	Signal-peptide	0.7461	TSPAN3
80854	Intracellular	0.6323	SETD7
9194	Transmembrane	0.9422	SLC16A7
22872	UPS	0.5036	SEC31A
10111	Intracellular	0.5686	RAD50
55323	UPS	0.6147	LARP6
3304	Intracellular	0.7161	HSPA1B
8675	Intracellular	0.8611	STX16
1284	Intracellular	0.6425	COL4A2
54510	UPS	0.5493	PCDH18
51429	Intracellular	0.5683	SNX9
89795	Intracellular	0.5248	"NAV3"
23389	Intracellular	0.6616	MED13L
26118	UPS	0.5729	WSB1
84441	Intracellular	0.7001	MAML2
9910	Intracellular	0.5952	RABGAP1L
23321	Intracellular	0.5034	TRIM2
3074	UPS	0.5729	HEXB
8854	UPS	0.5455	ALDH1A2
8763	UPS	0.6114	CD164
5789	Signal-peptide	0.9793	PTPRD
8522	Intracellular	0.6107	GAS7
64167	Transmembrane	0.7737	ERAP2
256158	Intracellular	0.7192	HMCN2
55186	Intracellular	0.5048	SLC25A36
439921	UPS	0.5543	MXRA7
3480	Intracellular	0.9328	IGF1R
2908	Intracellular	0.5113	NR3C1
51422	UPS	0.6174	PRKAG2
5087	UPS	0.5684	PBX1
55885	UPS	0.5501	LMO3
10144	Intracellular	0.8756	FAM13A
7148	Signal-peptide	0.9978	TNXB
3131	Intracellular	0.5809	HLF
5310	Intracellular	0.7553	PKD1
54796	Intracellular	0.9326	BNC2
165	Intracellular	0.5056	AEBP1
128553	Intracellular	0.5013	TSHZ2
3069	UPS	0.6174	HDLBP
3959	Signal-peptide	0.9908	LGALS3BP
2145	Intracellular	0.5666	EZH1
4857	Intracellular	0.5435	NOVA1
6444	Transmembrane	0.9994	SGCD
23589	UPS	0.5329	CARHSP1
2801	UPS	0.5288	GOLGA2
54796	Intracellular	0.9247	BNC2
29015	Transmembrane	0.9013	SLC43A3
23017	Transmembrane	0.7451	FAIM2
26137	Intracellular	0.7163	ZBTB20
29952	Intracellular	0.8602	DPP7
10493	Transmembrane	0.6235	VAT1
51421	UPS	0.5148	AMOTL2
53826	Transmembrane	0.7135	FXYD6
3337	Intracellular	0.9226	DNAJB1
862	Intracellular	0.8798	RUNX1T1
28959	UPS	0.6013	TMEM176B
23371	Intracellular	0.5686	TNS2
2260	Signal-peptide	0.9126	FGFR1
64397	Intracellular	0.9345	ZNF106
3959	Signal-peptide	0.9824	LGALS3BP
56987	Intracellular	0.9345	BBX
2202	Signal-peptide	0.9939	EFEMP1
11342	UPS	0.5946	RNF13
57498	UPS	0.5721	KIDINS220
6695	Signal-peptide	0.5046	SPOCK1
5034	Signal-peptide	0.995	P4HB
5087	Intracellular	0.9345	PBX1
81847	Intracellular	0.7297	RNF146
29015	Transmembrane	0.9013	SLC43A3
115290	Intracellular	0.8634	FBXO17
4983	UPS	0.5729	OPHN1
7289	UPS	0.57	TULP3
6925	Intracellular	0.632	TCF4
4925	Signal-peptide	0.9099	NUCB2
185	Transmembrane	0.9961	AGTR1
5641	Signal-peptide	0.8952	LGMN
10628	Intracellular	0.6414	TXNIP
27314	UPS	0.5243	RAB30
6259	Intracellular	0.611	RYK
4313	UPS	0.6368	MMP2
444	Transmembrane	0.9074	ASPH
5979	Signal-peptide	0.9212	RET
23405	Intracellular	0.5668	DICER1
6603	Intracellular	0.6398	SMARCD2
324	Intracellular	0.9344	APC
4287	UPS	0.5399	ATXN3
56963	Signal-peptide	0.6989	RGMA
60485	Intracellular	0.9344	SAV1
201895	Intracellular	0.9326	SMIM14
5033	Signal-peptide	0.7052	P4HA1
26092	Intracellular	0.8796	TOR1AIP1
22872	UPS	0.6033	SEC31A
286133	Transmembrane	0.7745	SCARA5
5168	Transmembrane	0.5337	ENPP2
9902	Intracellular	0.9343	MRC2
8555	Intracellular	0.5473	CDC14B
10956	Signal-peptide	0.9964	OS9
4784	Intracellular	0.6991	NFIX
3090	Intracellular	0.7317	HIC1
5348	Transmembrane	0.9559	FXYD1
3337	Intracellular	0.9226	DNAJB1
444	Transmembrane	0.9302	ASPH
4857	Intracellular	0.5435	NOVA1
23187	Intracellular	0.8794	PHLDB1
8675	UPS	0.5368	STX16
51279	Signal-peptide	0.4727	C1RL
3090	UPS	0.5526	HIC1
23743	Intracellular	0.9345	BHMT2
6925	Intracellular	0.5787	TCF4
9194	Transmembrane	0.9422	SLC16A7
2052	Transmembrane	0.6976	EPHX1
5176	UPS	0.5712	SERPINF1
9910	Transmembrane	0.7366	RABGAP1L
5336	Intracellular	0.5515	PLCG2
27030	UPS	0.5505	MLH3
9781	UPS	0.5961	RNF144A
185	Transmembrane	0.9961	AGTR1
11342	UPS	0.5947	RNF13
9910	UPS	0.528	RABGAP1L
8991	Intracellular	0.5493	SELENBP1
27030	UPS	0.5978	MLH3
5295	Intracellular	0.583	PIK3R1
4287	UPS	0.5947	ATXN3
81617	UPS	0.6135	CAB39L
56963	UPS	0.6154	RGMA
196463	Intracellular	0.9342	PLBD2
1634	Signal-peptide	0.9114	DCN
5046	Intracellular	0.7014	PCSK6
79022	UPS	0.5947	TMEM106C
144165	Intracellular	0.6267	PRICKLE1
9415	Transmembrane	0.6579	FADS2
1634	Signal-peptide	0.9114	DCN
8425	Signal-peptide	0.5663	LTBP4
1240	Transmembrane	0.9746	CMKLR1
4784	Intracellular	0.6988	NFIX
23371	Intracellular	0.9343	TNS2
975	UPS	0.618	CD81
79776	UPS	0.5549	ZFHX4
4257	Transmembrane	0.8241	MGST1
4926	UPS	0.611	NUMA1
10417	Signal-peptide	0.8357	SPON2
2037	UPS	0.5909	EPB41L2
2908	Intracellular	0.595	NR3C1
10142	Intracellular	0.8589	AKAP9
114883	Intracellular	0.9344	OSBPL9
351	Intracellular	0.5608	APP
133	Signal-peptide	0.8983	ADM
5547	UPS	0.559	PRCP
55268	Intracellular	0.9328	ECHDC2
667	Intracellular	0.9328	DST
6925	Intracellular	0.6313	TCF4
22905	Intracellular	0.9343	EPN2
57007	Transmembrane	0.9989	ACKR3
220965	Intracellular	0.5682	FAM13C
5501	UPS	0.5387	PPP1CC
51474	Intracellular	0.7324	LIMA1
8405	UPS	0.5849	SPOP
3131	Intracellular	0.5966	HLF
153222	Intracellular	0.6238	CREBRF
2734	UPS	0.5951	GLG1
7035	Signal-peptide	0.9053	TFPI
29940	Signal-peptide	0.982	DSE
590	UPS	0.6368	BCHE
224	UPS	0.6097	ALDH3A2
29015	Transmembrane	0.8823	SLC43A3
5159	Signal-peptide	0.9511	PDGFRB
4155	Intracellular	0.9345	MBP
200734	Intracellular	0.9329	SPRED2
114883	Intracellular	0.9345	OSBPL9
4090	UPS	0.5238	SMAD5
54510	UPS	0.5491	PCDH18
54816	Intracellular	0.6623	ZNF280D
665	Intracellular	0.9345	BNIP3L
3910	Signal-peptide	0.9877	LAMA4
1809	UPS	0.614	DPYSL3
60487	UPS	0.571	TRMT11
1902	Transmembrane	0.9961	LPAR1
10217	Intracellular	0.53	CTDSPL
6925	Intracellular	0.587	TCF4
5066	Transmembrane	0.5562	PAM
10618	Signal-peptide	0.9973	TGOLN2
125058	Intracellular	0.9326	TBC1D16
59342	Signal-peptide	0.9496	SCPEP1
367	Intracellular	0.5424	AR
1593	Intracellular	0.9326	CYP27A1
10144	UPS	0.6174	FAM13A
7148	Signal-peptide	0.9978	TNXB
22872	Intracellular	0.6456	SEC31A
9612	Intracellular	0.9345	NCOR2
116987	UPS	0.553	AGAP1
11117	UPS	0.5187	EMILIN1
57509	Intracellular	0.8644	MTUS1
9353	Intracellular	0.9344	SLIT2
50507	Intracellular	0.5511	NOX4
3959	Signal-peptide	0.9997	LGALS3BP
5046	Signal-peptide	0.9703	PCSK6
25890	Transmembrane	0.6045	ABI3BP
22905	Intracellular	0.5508	EPN2
2908	Intracellular	0.595	NR3C1
4287	UPS	0.5947	ATXN3
221476	Signal-peptide	0.9951	PI16
3913	Intracellular	0.9342	LAMB2
114793	Intracellular	0.5649	FMNL2
22836	UPS	0.597	RHOBTB3
57125	Intracellular	0.9326	PLXDC1
4925	Signal-peptide	0.9023	NUCB2
9648	UPS	0.5916	GCC2
10493	UPS	0.6132	VAT1
51421	Intracellular	0.9344	AMOTL2
716	Transmembrane	0.6215	C1S
2042	Signal-peptide	0.8689	EPHA3
23646	UPS	0.6183	PLD3
4297	Intracellular	0.733	KMT2A
5786	Signal-peptide	0.9982	PTPRA
56288	Intracellular	0.8798	PARD3
79632	Intracellular	0.7341	FAM184A
9865	Signal-peptide	0.8646	TRIL
26512	Intracellular	0.5682	INTS6
26512	Intracellular	0.531	INTS6
7077	UPS	0.6368	TIMP2
6596	Intracellular	0.5464	HLTF
2799	Signal-peptide	0.6517	GNS
7423	Intracellular	0.5954	VEGFB
5087	Intracellular	0.634	PBX1
9747	UPS	0.5992	TCAF1
5348	Transmembrane	0.9559	FXYD1
831	Intracellular	0.765	CAST
6925	Intracellular	0.5886	TCF4
6645	Intracellular	0.9342	SNTB2
9295	UPS	0.5946	SRSF11
1808	Intracellular	0.9327	DPYSL2
4297	Intracellular	0.9343	KMT2A
2037	UPS	0.5286	EPB41L2
9648	UPS	0.5304	GCC2
710	Signal-peptide	0.9999	SERPING1
4131	UPS	0.5508	MAP1B
1675	Signal-peptide	0.9052	CFD
23461	Transmembrane	0.8037	ABCA5
57569	Intracellular	0.7005	ARHGAP20
975	Transmembrane	0.8733	CD81
55885	UPS	0.5485	LMO3
79974	UPS	0.6319	CPED1
79659	Intracellular	0.5423	DYNC2H1
5641	Signal-peptide	0.9675	LGMN
324	Intracellular	0.6242	APC
54806	Intracellular	0.6655	AHI1
1060	Intracellular	0.5894	CENPC
3910	Signal-peptide	0.9836	LAMA4
51747	Intracellular	0.9343	LUC7L3
6925	Intracellular	0.6308	TCF4
10144	Intracellular	0.8798	FAM13A
11342	Transmembrane	0.5721	RNF13
55251	UPS	0.5987	PCMTD2
79776	UPS	0.5724	ZFHX4
6645	Intracellular	0.9342	SNTB2
57333	Intracellular	0.9345	RCN3
10313	Transmembrane	0.6994	RTN3
5789	Signal-peptide	0.9793	PTPRD
63917	Transmembrane	0.8044	GALNT11
79632	UPS	0.6367	FAM184A
273	Intracellular	0.5032	AMPH
10826	UPS	0.6368	FAXDC2
54899	Intracellular	0.6047	PXK
3516	Intracellular	0.9345	RBPJ
950	Transmembrane	0.6705	SCARB2
58526	UPS	0.6334	MID1IP1
55885	UPS	0.5493	LMO3
1831	UPS	0.5387	TSC22D3
23321	Intracellular	0.5834	TRIM2
1628	Intracellular	0.9345	DBP
4046	UPS	0.5747	LSP1
6711	Intracellular	0.6817	SPTBN1
80854	Intracellular	0.5972	SETD7
23564	Intracellular	0.9326	DDAH2
3516	Intracellular	0.9345	RBPJ
10313	UPS	0.513	RTN3
10808	Intracellular	0.6619	HSPH1
5641	Signal-peptide	0.8952	LGMN
8991	Intracellular	0.5493	SELENBP1
710	Signal-peptide	0.9997	SERPING1
4649	Intracellular	0.569	MYO9A
113791	Signal-peptide	0.8159	PIK3IP1
23646	UPS	0.572	PLD3
27332	Intracellular	0.9345	ZNF638
715	Signal-peptide	0.7067	C1R
665	UPS	0.6182	BNIP3L
94	Signal-peptide	0.7813	ACVRL1
1282	Intracellular	0.6874	COL4A1
9452	Intracellular	0.8614	ITM2A
26118	UPS	0.5692	WSB1
220	Intracellular	0.9345	ALDH1A3
90362	Intracellular	0.9345	FAM110B
51433	UPS	0.5029	ANAPC5
4287	UPS	0.5402	ATXN3
89796	UPS	0.5808	"NAV1"
60485	Intracellular	0.9345	SAV1
57509	Intracellular	0.6791	MTUS1
22905	UPS	0.549	EPN2
10826	Transmembrane	0.5822	FAXDC2
7474	Transmembrane	0.6822	WNT5A
128	UPS	0.5952	ADH5
493869	UPS	0.5729	GPX8
8722	Intracellular	0.657	CTSF
5125	Signal-peptide	0.8187	PCSK5
26137	Intracellular	0.6651	ZBTB20
5641	Signal-peptide	0.9842	LGMN
444	Transmembrane	0.9074	ASPH
6920	Intracellular	0.7284	TCEA3
23635	Intracellular	0.5696	SSBP2
22902	Intracellular	0.7337	RUFY3
8425	Intracellular	0.6422	LTBP4
58504	Intracellular	0.8795	ARHGAP22
146556	Signal-peptide	0.9953	C16orf89
57489	UPS	0.5784	ODF2L
9910	UPS	0.6138	RABGAP1L
5176	Signal-peptide	0.9526	SERPINF1
27030	UPS	0.5384	MLH3
10144	Intracellular	0.8738	FAM13A
259282	Intracellular	0.9345	BOD1L1
64167	Transmembrane	0.7737	ERAP2
30061	Intracellular	0.9345	SLC40A1
9019	Transmembrane	0.58	MPZL1
4781	UPS	0.5368	NFIB
85004	Intracellular	0.9345	RERG
10550	Transmembrane	0.8582	ARL6IP5
2878	Intracellular	0.5679	GPX3
1889	UPS	0.573	ECE1
975	Transmembrane	0.9915	CD81
23041	UPS	0.5374	MON2
26512	UPS	0.5801	INTS6
4212	Intracellular	0.6764	MEIS2
79776	Intracellular	0.6619	ZFHX4
151613	Intracellular	0.9342	TTC14
10252	Intracellular	0.9344	SPRY1
55186	UPS	0.5505	SLC25A36
4926	UPS	0.571	NUMA1
51279	Intracellular	0.616	C1RL
10417	Signal-peptide	0.7905	SPON2
5648	Signal-peptide	0.6214	MASP1
444	Transmembrane	0.9302	ASPH
831	Intracellular	0.6575	CAST
23077	Intracellular	0.5753	MYCBP2
831	Intracellular	0.7648	CAST
55365	Transmembrane	0.5247	TMEM176A
6717	UPS	0.5587	SRI
2690	Signal-peptide	0.9741	GHR
2534	UPS	0.6172	FYN
55365	Transmembrane	0.6964	TMEM176A
2801	Intracellular	0.8639	GOLGA2
2531	Signal-peptide	0.7752	KDSR
10521	Intracellular	0.5638	DDX17
10806	Intracellular	0.6905	SDCCAG8
10144	Intracellular	0.8798	FAM13A
444	UPS	0.5736	ASPH
1879	Intracellular	0.7161	EBF1
715	Signal-peptide	0.9517	C1R
84441	Intracellular	0.6996	MAML2
10516	Signal-peptide	0.925	FBLN5
6645	Intracellular	0.9343	SNTB2
4926	UPS	0.6367	NUMA1
9194	Transmembrane	0.9422	SLC16A7
91404	UPS	0.6368	SESTD1
2353	Intracellular	0.9345	FOS
718	UPS	0.5947	C3
23471	Transmembrane	0.9441	TRAM1
56898	UPS	0.6115	BDH2
8895	UPS	0.626	CPNE3
91851	Signal-peptide	0.9783	CHRDL1
85458	UPS	0.5915	DIXDC1
2037	Intracellular	0.5082	EPB41L2
116039	UPS	0.5506	OSR2
6925	Intracellular	0.6146	TCF4
56994	Transmembrane	0.7673	CHPT1
54899	Intracellular	0.7187	PXK
10351	Signal-peptide	0.582	ABCA8
27303	Intracellular	0.6978	RBMS3
29899	Intracellular	0.5713	GPSM2
23371	Intracellular	0.5686	TNS2
6925	Intracellular	0.5885	TCF4
27327	UPS	0.6142	TNRC6A
8974	Transmembrane	0.7993	P4HA2
146556	Signal-peptide	0.9953	C16orf89
1675	Signal-peptide	0.8966	CFD
10725	Intracellular	0.6028	NFAT5
224	UPS	0.5046	ALDH3A2
114883	Intracellular	0.5922	OSBPL9
444	Transmembrane	0.8401	ASPH
51747	Intracellular	0.9345	LUC7L3
29015	Transmembrane	0.8823	SLC43A3
10000	UPS	0.5695	AKT3
10000	Intracellular	0.5455	AKT3
5125	Intracellular	0.5736	PCSK5
2690	Signal-peptide	0.9741	GHR
4287	Intracellular	0.9343	ATXN3
