EntrezID	Prediction	Score	GeneSymbol
23499	Intracellular	0.5655	MACF1
4054	Intracellular	0.9343	LTBP3
27314	UPS	0.5611	RAB30
4140	Intracellular	0.8796	MARK3
10417	Signal-peptide	0.7815	SPON2
23236	Intracellular	0.5048	PLCB1
79887	UPS	0.6368	PLBD1
826	Transmembrane	0.4256	CAPNS1
8722	Signal-peptide	0.9924	CTSF
55186	UPS	0.6037	SLC25A36
6605	UPS	0.5517	SMARCE1
2548	Transmembrane	0.7614	GAA
57584	Intracellular	0.5466	ARHGAP21
80205	Intracellular	0.7895	CHD9
59342	Signal-peptide	0.9498	SCPEP1
10404	Signal-peptide	0.5426	CPQ
10342	UPS	0.5947	TFG
444	Transmembrane	0.9074	ASPH
80381	Transmembrane	0.6469	CD276
81609	UPS	0.5088	SNX27
90736	Intracellular	0.9345	FAM104B
2534	Intracellular	0.5209	FYN
10111	Intracellular	0.5902	RAD50
23582	Intracellular	0.9326	CCNDBP1
116039	Signal-peptide	0.5978	OSR2
6925	Intracellular	0.5884	TCF4
302	Intracellular	0.9343	ANXA2
25890	UPS	0.5282	ABI3BP
7084	Intracellular	0.8627	TK2
27303	Intracellular	0.594	RBMS3
5866	UPS	0.5711	RAB3IL1
23085	Intracellular	0.5835	ERC1
6302	Signal-peptide	0.8617	TSPAN31
208	Intracellular	0.9345	AKT2
38	UPS	0.5128	ACAT1
220	Intracellular	0.9326	ALDH1A3
55616	Intracellular	0.6422	ASAP3
8803	Intracellular	0.5006	SUCLA2
8754	Signal-peptide	0.8413	ADAM9
10979	UPS	0.6358	FERMT2
56288	Intracellular	0.8798	PARD3
9253	Intracellular	0.9327	NUMBL
79026	UPS	0.5484	AHNAK
2530	Transmembrane	0.8374	FUT8
27030	UPS	0.5384	MLH3
823	Intracellular	0.6132	CAPN1
55011	Intracellular	0.9343	PIH1D1
51429	UPS	0.5536	SNX9
9922	Intracellular	0.8798	IQSEC1
287	Intracellular	0.5866	ANK2
22920	Intracellular	0.5803	KIFAP3
8405	UPS	0.5298	SPOP
7358	Intracellular	0.5577	UGDH
5493	Intracellular	0.8798	PPL
9839	Intracellular	0.7312	ZEB2
224	Intracellular	0.5584	ALDH3A2
3516	UPS	0.5506	RBPJ
862	Intracellular	0.9345	RUNX1T1
6925	Intracellular	0.5886	TCF4
1627	Intracellular	0.5658	DBN1
5066	Transmembrane	0.5965	PAM
9537	UPS	0.528	TP53I11
23321	UPS	0.5353	TRIM2
23321	Intracellular	0.5661	TRIM2
22862	Intracellular	0.5037	FNDC3A
1382	UPS	0.573	CRABP2
51028	UPS	0.5504	VPS36
6645	Intracellular	0.858	SNTB2
10630	UPS	0.5721	PDPN
823	Intracellular	0.7544	CAPN1
2200	Intracellular	0.7259	FBN1
4015	Intracellular	0.5679	LOX
5257	UPS	0.5995	PHKB
950	Transmembrane	0.9499	SCARB2
6935	Intracellular	0.6324	ZEB1
8425	Intracellular	0.6238	LTBP4
6678	UPS	0.6365	SPARC
8672	Intracellular	0.5668	EIF4G3
6595	Intracellular	0.9345	SMARCA2
115290	UPS	0.5588	FBXO17
23074	UPS	0.6109	UHRF1BP1L
2260	Signal-peptide	0.9489	FGFR1
9520	Transmembrane	0.6216	NPEPPS
5295	Intracellular	0.5634	PIK3R1
2286	Signal-peptide	0.9105	FKBP2
51199	Intracellular	0.5886	NIN
5295	UPS	0.5684	PIK3R1
10945	Transmembrane	0.5572	KDELR1
11228	UPS	0.5288	RASSF8
27327	Intracellular	0.6177	TNRC6A
7168	Intracellular	0.9345	TPM1
6455	UPS	0.5362	SH3GL1
51084	UPS	0.5286	CRYL1
2802	Intracellular	0.5953	GOLGA3
5965	UPS	0.6368	RECQL
85439	Intracellular	0.5465	STON2
8895	UPS	0.6121	CPNE3
285753	UPS	0.5376	CEP57L1
5654	Intracellular	0.5513	HTRA1
6934	Intracellular	0.5726	TCF7L2
5176	Signal-peptide	0.9206	SERPINF1
55616	Intracellular	0.735	ASAP3
115290	Intracellular	0.8634	FBXO17
51109	Signal-peptide	0.989	RDH11
6925	Intracellular	0.5884	TCF4
92675	UPS	0.572	DTD1
79718	Intracellular	0.5736	TBL1XR1
1803	Transmembrane	0.8749	DPP4
9236	Intracellular	0.5953	CCPG1
2530	Transmembrane	0.8699	FUT8
90313	Transmembrane	0.4389	TP53I13
22800	Intracellular	0.9345	RRAS2
287	Intracellular	0.5866	ANK2
287	Intracellular	0.5682	ANK2
11228	Intracellular	0.9345	RASSF8
6259	Signal-peptide	0.9477	RYK
11325	Intracellular	0.5704	DDX42
123803	UPS	0.571	NTAN1
2017	Intracellular	0.9326	CTTN
8869	Transmembrane	0.6003	ST3GAL5
823	Intracellular	0.5312	CAPN1
58508	Intracellular	0.523	KMT2C
3843	UPS	0.5386	IPO5
27314	UPS	0.5243	RAB30
6925	Intracellular	0.5869	TCF4
168667	Intracellular	0.7005	BMPER
8405	UPS	0.5298	SPOP
79600	Signal-peptide	0.9989	TCTN1
6050	UPS	0.5349	RNH1
9445	Transmembrane	0.9513	ITM2B
55095	Intracellular	0.6096	SAMD4B
122786	UPS	0.5294	FRMD6
10907	UPS	0.5619	TXNL4A
2195	Intracellular	0.6227	FAT1
821	Signal-peptide	0.9982	CANX
10159	Signal-peptide	0.911	ATP6AP2
8722	Signal-peptide	0.9924	CTSF
6050	UPS	0.5384	RNH1
51199	Intracellular	0.5607	NIN
80381	Transmembrane	0.5778	CD276
6595	Intracellular	0.5953	SMARCA2
25946	Intracellular	0.9345	ZNF385A
29058	Transmembrane	0.9984	TMEM230
9685	Intracellular	0.5704	CLINT1
4046	UPS	0.611	LSP1
90488	Intracellular	0.5918	TMEM263
58508	Intracellular	0.5668	KMT2C
57333	Signal-peptide	0.9993	RCN3
51604	Signal-peptide	0.9164	PIGT
6678	Signal-peptide	0.9971	SPARC
58508	Intracellular	0.6314	KMT2C
6383	UPS	0.6091	SDC2
8655	UPS	0.618	DYNLL1
23155	Signal-peptide	0.9256	CLCC1
4155	Intracellular	0.9345	MBP
5034	Signal-peptide	0.995	P4HB
9445	UPS	0.6183	ITM2B
10404	UPS	0.6183	CPQ
2273	UPS	0.619	FHL1
29899	UPS	0.5496	GPSM2
6709	Intracellular	0.9328	SPTAN1
8722	Signal-peptide	0.9924	CTSF
8500	Intracellular	0.8798	PPFIA1
2534	UPS	0.5697	FYN
8522	Intracellular	0.5655	GAS7
60492	UPS	0.5522	CCDC90B
1809	Intracellular	0.618	DPYSL3
308	UPS	0.5508	ANXA5
10579	Intracellular	0.5123	TACC2
132	UPS	0.5553	ADK
8425	Intracellular	0.673	LTBP4
5315	Intracellular	0.5686	PKM
29899	Intracellular	0.5713	GPSM2
4046	Intracellular	0.576	LSP1
55246	UPS	0.6331	CCDC25
38	UPS	0.5721	ACAT1
22818	UPS	0.5947	COPZ1
29899	Intracellular	0.5713	GPSM2
51564	Intracellular	0.6425	HDAC7
114876	UPS	0.6137	OSBPL1A
3688	Signal-peptide	0.817	ITGB1
7791	UPS	0.5824	ZYX
1522	Signal-peptide	0.9524	CTSZ
2014	Transmembrane	0.8174	EMP3
8546	Intracellular	0.5204	AP3B1
10493	UPS	0.6132	VAT1
1495	UPS	0.5284	CTNNA1
79603	Transmembrane	0.703	CERS4
55885	UPS	0.5501	LMO3
8869	Signal-peptide	0.6576	ST3GAL5
4669	Intracellular	0.9326	"NAGLU"
6925	Intracellular	0.5883	TCF4
6925	Intracellular	0.6308	TCF4
404093	Intracellular	0.6395	CUEDC1
1522	Signal-peptide	0.9524	CTSZ
862	Intracellular	0.9345	RUNX1T1
7058	Signal-peptide	0.9986	THBS2
22818	UPS	0.5222	COPZ1
5813	Intracellular	0.6902	PURA
53342	Signal-peptide	0.9094	IL17D
9294	Transmembrane	0.9616	S1PR2
6925	Transmembrane	0.374	TCF4
4040	Signal-peptide	0.461	LRP6
9922	Intracellular	0.8796	IQSEC1
8076	Signal-peptide	0.8291	MFAP5
4781	Intracellular	0.6226	NFIB
10979	UPS	0.5212	FERMT2
8910	Intracellular	0.5512	SGCE
5064	Intracellular	0.5953	PALM
55885	UPS	0.5507	LMO3
57188	Signal-peptide	0.6363	ADAMTSL3
1476	UPS	0.6138	CSTB
51421	Intracellular	0.9344	AMOTL2
23515	UPS	0.5721	MORC3
5501	UPS	0.5514	PPP1CC
23022	Intracellular	0.5682	PALLD
3688	Signal-peptide	0.817	ITGB1
490	Transmembrane	0.8867	ATP2B1
25959	Intracellular	0.7347	KANK2
871	Signal-peptide	0.9941	SERPINH1
57198	Intracellular	0.7022	ATP8B2
2241	Intracellular	0.5798	FER
84961	UPS	0.5525	FBXL20
1495	UPS	0.615	CTNNA1
64397	Intracellular	0.9345	ZNF106
9445	Signal-peptide	0.5553	ITM2B
7084	Intracellular	0.5507	TK2
23090	Intracellular	0.5032	ZNF423
51604	Signal-peptide	0.9749	PIGT
25864	UPS	0.5182	ABHD14A
80184	Intracellular	0.5874	CEP290
7046	Signal-peptide	0.8557	TGFBR1
23155	Signal-peptide	0.9471	CLCC1
862	Intracellular	0.595	RUNX1T1
7127	Intracellular	0.5714	TNFAIP2
23646	UPS	0.6146	PLD3
6605	Intracellular	0.78	SMARCE1
8869	Intracellular	0.9328	ST3GAL5
4784	Intracellular	0.714	NFIX
727936	Intracellular	0.859	GXYLT2
10269	Transmembrane	0.9621	ZMPSTE24
55885	UPS	0.5493	LMO3
3131	Intracellular	0.5809	HLF
6605	Intracellular	0.7761	SMARCE1
10659	UPS	0.5712	CELF2
23321	Intracellular	0.5821	TRIM2
8869	UPS	0.5313	ST3GAL5
4782	Intracellular	0.6999	NFIC
1534	Transmembrane	0.5331	CYB561
27152	UPS	0.5888	INTU
8910	Intracellular	0.5486	SGCE
57545	UPS	0.5761	CC2D2A
9135	UPS	0.5918	RABEP1
55011	UPS	0.5449	PIH1D1
1896	Transmembrane	0.8872	EDA
256158	Intracellular	0.8761	HMCN2
6050	UPS	0.5191	RNH1
4090	UPS	0.5784	SMAD5
25890	Intracellular	0.9345	ABI3BP
23321	Intracellular	0.5728	TRIM2
54796	Intracellular	0.9247	BNC2
79071	Transmembrane	0.8481	ELOVL6
6786	Signal-peptide	0.9328	STIM1
950	Transmembrane	0.6705	SCARB2
8655	UPS	0.618	DYNLL1
91653	Transmembrane	0.5917	BOC
10342	UPS	0.5422	TFG
1580	Transmembrane	0.9056	CYP4B1
6595	UPS	0.5721	SMARCA2
55198	UPS	0.5801	APPL2
387882	UPS	0.5303	C12orf75
23074	UPS	0.6146	UHRF1BP1L
5802	Signal-peptide	0.8824	PTPRS
125058	Intracellular	0.9326	TBC1D16
23362	UPS	0.6224	PSD3
56963	Signal-peptide	0.6989	RGMA
284297	Intracellular	0.5728	SSC5D
9945	Intracellular	0.9327	GFPT2
5034	Signal-peptide	0.8905	P4HB
2181	Transmembrane	0.9991	ACSL3
5034	Signal-peptide	0.7649	P4HB
7168	UPS	0.5916	TPM1
7360	UPS	0.5017	UGP2
4043	Signal-peptide	0.9688	LRPAP1
259217	Intracellular	0.6129	HSPA12A
26227	Intracellular	0.5169	PHGDH
823	Intracellular	0.7544	CAPN1
27314	UPS	0.5648	RAB30
8500	UPS	0.5487	PPFIA1
23155	Signal-peptide	0.9471	CLCC1
7049	Signal-peptide	0.7388	TGFBR3
8522	Intracellular	0.6107	GAS7
2186	Intracellular	0.5834	BPTF
8895	UPS	0.6164	CPNE3
22998	Intracellular	0.695	LIMCH1
9236	UPS	0.574	CCPG1
1066	UPS	0.6001	CES1
389203	Transmembrane	0.6845	SMIM20
114876	Intracellular	0.9344	OSBPL1A
10154	UPS	0.5025	PLXNC1
25890	UPS	0.5724	ABI3BP
51564	Intracellular	0.5571	HDAC7
6925	Intracellular	0.5885	TCF4
50808	UPS	0.5712	AK3
3454	Intracellular	0.6043	IFNAR1
7106	Transmembrane	0.9317	TSPAN4
23362	UPS	0.5527	PSD3
23321	UPS	0.5888	TRIM2
27147	Intracellular	0.9345	DENND2A
3671	Signal-peptide	0.994	ISLR
9122	Transmembrane	0.8055	SLC16A4
51604	Signal-peptide	0.9063	PIGT
10540	Intracellular	0.5166	DCTN2
5034	Signal-peptide	0.8905	P4HB
5099	UPS	0.5505	PCDH7
10540	Intracellular	0.5231	DCTN2
253461	UPS	0.6164	ZBTB38
29123	Intracellular	0.6135	ANKRD11
2534	UPS	0.6183	FYN
862	Intracellular	0.9345	RUNX1T1
7127	UPS	0.5913	TNFAIP2
3613	Intracellular	0.9345	IMPA2
85440	Intracellular	0.5682	DOCK7
54602	UPS	0.6182	NDFIP2
6302	Transmembrane	0.6845	TSPAN31
5137	Intracellular	0.9327	PDE1C
7267	UPS	0.5002	TTC3
23236	Intracellular	0.5048	PLCB1
4140	Intracellular	0.8796	MARK3
23321	Intracellular	0.5823	TRIM2
5376	Transmembrane	0.7416	PMP22
224	Intracellular	0.9328	ALDH3A2
8425	Signal-peptide	0.4848	LTBP4
23136	UPS	0.5318	EPB41L3
9253	Intracellular	0.7014	NUMBL
826	UPS	0.5987	CAPNS1
4140	Intracellular	0.8639	MARK3
5238	UPS	0.5269	PGM3
9961	Intracellular	0.9326	MVP
83877	UPS	0.6034	TM2D2
6917	UPS	0.5958	TCEA1
22872	Intracellular	0.5016	SEC31A
4155	Intracellular	0.9345	MBP
23155	Signal-peptide	0.9471	CLCC1
23321	Intracellular	0.5825	TRIM2
4046	Intracellular	0.5736	LSP1
23155	Transmembrane	0.5322	CLCC1
23743	UPS	0.6015	BHMT2
6917	Intracellular	0.6324	TCEA1
2286	Signal-peptide	0.5385	FKBP2
2181	Transmembrane	0.9991	ACSL3
8500	UPS	0.5498	PPFIA1
7084	UPS	0.6182	TK2
1534	Transmembrane	0.8864	CYB561
51062	UPS	0.6138	ATL1
51258	Intracellular	0.9345	MRPL51
6917	UPS	0.5915	TCEA1
64324	Intracellular	0.9345	NSD1
80230	Intracellular	0.7331	RUFY1
26053	Intracellular	0.8692	AUTS2
23321	Intracellular	0.5834	TRIM2
8910	Intracellular	0.5512	SGCE
259217	Intracellular	0.5316	HSPA12A
715	Signal-peptide	0.9517	C1R
8907	Intracellular	0.5128	AP1M1
55629	UPS	0.6367	PNRC2
6925	Intracellular	0.5873	TCF4
6925	Intracellular	0.5871	TCF4
4088	UPS	0.5962	SMAD3
7360	Intracellular	0.6235	UGP2
8522	Intracellular	0.5655	GAS7
5257	UPS	0.5459	PHKB
9358	Signal-peptide	0.8495	ITGBL1
5434	Intracellular	0.9156	POLR2E
6050	Intracellular	0.5759	RNH1
284207	Intracellular	0.9345	METRNL
2037	Intracellular	0.567	EPB41L2
3597	UPS	0.5238	IL13RA1
6925	Intracellular	0.5787	TCF4
9659	Intracellular	0.5896	PDE4DIP
10857	Transmembrane	0.8608	PGRMC1
5066	Signal-peptide	0.9626	PAM
6595	Signal-peptide	0.9564	SMARCA2
54431	Transmembrane	0.9005	DNAJC10
821	Signal-peptide	0.9982	CANX
84196	UPS	0.5219	USP48
23646	Transmembrane	0.9985	PLD3
7084	Intracellular	0.9326	TK2
9639	Intracellular	0.5841	ARHGEF10
710	Signal-peptide	0.9999	SERPING1
25800	Signal-peptide	0.9577	SLC39A6
4076	Intracellular	0.7767	CAPRIN1
4017	Signal-peptide	0.8357	LOXL2
79718	UPS	0.5947	TBL1XR1
1192	UPS	0.6154	CLIC1
862	UPS	0.5479	RUNX1T1
25925	UPS	0.5952	ZNF521
287	Intracellular	0.5285	ANK2
5064	Intracellular	0.5953	PALM
950	Transmembrane	0.6705	SCARB2
23051	Intracellular	0.5507	ZHX3
51768	Transmembrane	0.9694	TM7SF3
51258	Intracellular	0.9345	MRPL51
1495	Intracellular	0.9344	CTNNA1
3671	Signal-peptide	0.994	ISLR
6595	UPS	0.5721	SMARCA2
375035	Transmembrane	0.9843	SFT2D2
7289	Intracellular	0.5507	TULP3
2589	Transmembrane	0.8209	GALNT1
51604	Signal-peptide	0.9749	PIGT
22872	UPS	0.6033	SEC31A
3588	Signal-peptide	0.853	IL10RB
5315	UPS	0.5217	PKM
3516	Intracellular	0.699	RBPJ
387	UPS	0.5506	RHOA
23499	Transmembrane	0.662	MACF1
38	Intracellular	0.6312	ACAT1
93129	Intracellular	0.7019	ORAI3
2037	UPS	0.5329	EPB41L2
10159	Signal-peptide	0.911	ATP6AP2
9761	UPS	0.614	MLEC
55885	Intracellular	0.9345	LMO3
4784	Intracellular	0.7142	NFIX
367	Intracellular	0.5221	AR
7148	Intracellular	0.5594	TNXB
4857	UPS	0.5126	NOVA1
9839	Intracellular	0.684	ZEB2
324	Intracellular	0.8042	APC
23345	Transmembrane	0.5211	SYNE1
8803	Intracellular	0.5006	SUCLA2
302	UPS	0.5888	ANXA2
811	Signal-peptide	0.9573	CALR
55737	Transmembrane	0.602	VPS35
7360	UPS	0.5977	UGP2
60312	Intracellular	0.5724	AFAP1
51604	Signal-peptide	0.9749	PIGT
4925	Signal-peptide	0.9099	NUCB2
3983	Intracellular	0.6661	ABLIM1
9732	Intracellular	0.5687	DOCK4
715	UPS	0.5947	C1R
71	Intracellular	0.5564	ACTG1
1513	Transmembrane	0.6135	CTSK
22905	Intracellular	0.9344	EPN2
1495	UPS	0.5948	CTNNA1
4155	Intracellular	0.9345	MBP
51768	UPS	0.6182	TM7SF3
84196	UPS	0.6367	USP48
149603	Intracellular	0.9345	RNF187
8803	UPS	0.5914	SUCLA2
308	UPS	0.5519	ANXA5
4088	Intracellular	0.8916	SMAD3
23499	Intracellular	0.7922	MACF1
114327	Intracellular	0.5596	EFHC1
23321	Intracellular	0.9345	TRIM2
10608	Intracellular	0.9326	MXD4
10513	Intracellular	0.8614	APPBP2
10659	Intracellular	0.5187	CELF2
8910	Intracellular	0.9343	SGCE
22800	Intracellular	0.9345	RRAS2
22809	Intracellular	0.5508	ATF5
3516	Intracellular	0.5453	RBPJ
51604	Signal-peptide	0.9749	PIGT
5315	Intracellular	0.5678	PKM
64854	UPS	0.6183	USP46
81555	UPS	0.5989	YIPF5
10342	Intracellular	0.6966	TFG
161176	Intracellular	0.8763	SYNE3
66005	Signal-peptide	0.9718	CHID1
10579	Intracellular	0.544	TACC2
57498	Intracellular	0.7007	KIDINS220
2969	Intracellular	0.5682	GTF2I
8910	UPS	0.5996	SGCE
144165	UPS	0.5724	PRICKLE1
51604	Signal-peptide	0.8735	PIGT
7343	Intracellular	0.7934	UBTF
144165	Intracellular	0.6267	PRICKLE1
3959	Signal-peptide	0.9824	LGALS3BP
208	Intracellular	0.9345	AKT2
6443	Transmembrane	0.8936	SGCB
302	UPS	0.5254	ANXA2
444	Transmembrane	0.9074	ASPH
26057	Intracellular	0.5899	ANKRD17
9276	Intracellular	0.6589	COPB2
10159	Signal-peptide	0.911	ATP6AP2
125058	Intracellular	0.9326	TBC1D16
7791	Intracellular	0.6227	ZYX
22902	Intracellular	0.6137	RUFY3
3423	Signal-peptide	0.974	IDS
5066	Signal-peptide	0.7469	PAM
287	Intracellular	0.5824	ANK2
6605	Intracellular	0.7761	SMARCE1
6095	Intracellular	0.9345	RORA
5034	Signal-peptide	0.8905	P4HB
5744	Intracellular	0.9345	PTHLH
715	UPS	0.591	C1R
710	Signal-peptide	0.9997	SERPING1
55856	UPS	0.5915	ACOT13
3516	Intracellular	0.9345	RBPJ
38	Intracellular	0.5219	ACAT1
5257	UPS	0.573	PHKB
168667	Signal-peptide	0.5631	BMPER
2037	Intracellular	0.5873	EPB41L2
23768	Signal-peptide	0.566	FLRT2
10159	Signal-peptide	0.911	ATP6AP2
7046	UPS	0.5947	TGFBR1
118	Intracellular	0.5849	ADD1
9445	UPS	0.6367	ITM2B
66005	Signal-peptide	0.9718	CHID1
2132	Transmembrane	0.9226	EXT2
7127	UPS	0.5501	TNFAIP2
168667	UPS	0.5408	BMPER
3843	UPS	0.5947	IPO5
64324	Intracellular	0.6991	NSD1
224	Transmembrane	0.9713	ALDH3A2
23187	Intracellular	0.8794	PHLDB1
2195	Intracellular	0.5726	FAT1
4256	Signal-peptide	0.9941	MGP
114882	Intracellular	0.8618	OSBPL8
1604	UPS	0.552	CD55
10493	Transmembrane	0.6235	VAT1
123803	Intracellular	0.9342	NTAN1
51421	Intracellular	0.9343	AMOTL2
4046	Intracellular	0.6131	LSP1
5476	Signal-peptide	1	CTSA
9537	UPS	0.5708	TP53I11
9839	Intracellular	0.684	ZEB2
23085	Intracellular	0.5931	ERC1
10956	Signal-peptide	0.9964	OS9
8425	Intracellular	0.6238	LTBP4
2063	UPS	0.5587	NR2F6
4983	Intracellular	0.5668	OPHN1
123803	UPS	0.5508	NTAN1
6050	Intracellular	0.5956	RNH1
287	Intracellular	0.5285	ANK2
9871	Intracellular	0.5953	SEC24D
831	Intracellular	0.765	CAST
2181	Transmembrane	0.9991	ACSL3
950	Transmembrane	0.6705	SCARB2
81603	Intracellular	0.5143	TRIM8
51604	Signal-peptide	0.9749	PIGT
25890	Intracellular	0.5874	ABI3BP
3460	Transmembrane	0.9994	IFNGR2
2534	Intracellular	0.5453	FYN
25959	Intracellular	0.9343	KANK2
10159	UPS	0.5974	ATP6AP2
27020	Signal-peptide	0.9952	NPTN
81790	Transmembrane	0.9989	RNF170
1363	UPS	0.6368	CPE
55830	Transmembrane	0.5671	GLT8D1
8655	UPS	0.5771	DYNLL1
4784	Intracellular	0.6988	NFIX
5348	Transmembrane	0.9559	FXYD1
1636	UPS	0.5712	ACE
7058	Signal-peptide	0.9986	THBS2
8540	Intracellular	0.5674	AGPS
116254	Signal-peptide	0.9508	GINM1
80230	Intracellular	0.6289	RUFY1
51604	Signal-peptide	0.9749	PIGT
81603	UPS	0.6138	TRIM8
826	UPS	0.5987	CAPNS1
5156	Signal-peptide	0.697	PDGFRA
55186	Intracellular	0.5902	SLC25A36
8869	Intracellular	0.9345	ST3GAL5
63898	Intracellular	0.5637	SH2D4A
22872	UPS	0.6224	SEC31A
3460	UPS	0.6182	IFNGR2
7041	Intracellular	0.5656	TGFB1I1
10765	UPS	0.57	KDM5B
5354	Transmembrane	0.9287	PLP1
57494	Intracellular	0.9326	RIMKLB
23468	UPS	0.5784	CBX5
90488	Intracellular	0.5918	TMEM263
85440	Intracellular	0.8476	DOCK7
57584	Intracellular	0.732	ARHGAP21
71	Intracellular	0.5564	ACTG1
123920	Intracellular	0.6049	CMTM3
9659	Intracellular	0.9345	PDE4DIP
624	Transmembrane	0.9378	BDKRB2
79692	Intracellular	0.5644	ZNF322
80014	Intracellular	0.9343	WWC2
9194	Transmembrane	0.9422	SLC16A7
23362	Intracellular	0.583	PSD3
8869	Transmembrane	0.9667	ST3GAL5
5104	Signal-peptide	0.9961	SERPINA5
10274	Intracellular	0.9343	STAG1
4835	Signal-peptide	0.5663	NQO2
404093	Intracellular	0.9343	CUEDC1
3899	Intracellular	0.5873	AFF3
4921	Signal-peptide	0.9997	DDR2
6050	Intracellular	0.6099	RNH1
1634	UPS	0.5954	DCN
405	Intracellular	0.5796	ARNT
7343	UPS	0.55	UBTF
256691	Signal-peptide	0.8051	MAMDC2
114327	Intracellular	0.5681	EFHC1
9871	UPS	0.6301	SEC24D
9961	Intracellular	0.9344	MVP
10159	Signal-peptide	0.911	ATP6AP2
287	Intracellular	0.5437	ANK2
29123	Intracellular	0.6135	ANKRD11
7046	Intracellular	0.9344	TGFBR1
27030	UPS	0.5505	MLH3
821	Signal-peptide	0.9982	CANX
9520	UPS	0.5476	NPEPPS
3096	UPS	0.5888	HIVEP1
727936	UPS	0.5735	GXYLT2
10755	Intracellular	0.9304	GIPC1
8910	Intracellular	0.5514	SGCE
287	Intracellular	0.5838	ANK2
1312	Transmembrane	0.8973	COMT
10645	Intracellular	0.7331	CAMKK2
9685	Transmembrane	0.5516	CLINT1
10516	Signal-peptide	0.925	FBLN5
977	Transmembrane	0.9904	CD151
3910	UPS	0.5309	LAMA4
10765	Intracellular	0.6264	KDM5B
1604	Intracellular	0.7031	CD55
2734	Signal-peptide	0.9982	GLG1
168667	Intracellular	0.5459	BMPER
5290	Intracellular	0.9345	PIK3CA
5257	UPS	0.5728	PHKB
10907	UPS	0.615	TXNL4A
55095	UPS	0.584	SAMD4B
22818	UPS	0.5184	COPZ1
65062	Intracellular	0.5241	TMEM237
56963	Signal-peptide	0.6989	RGMA
9253	Intracellular	0.9344	NUMBL
8869	Intracellular	0.9328	ST3GAL5
6709	UPS	0.616	SPTAN1
85439	Intracellular	0.5465	STON2
3688	Signal-peptide	0.817	ITGB1
1192	UPS	0.6154	CLIC1
53838	Signal-peptide	0.9636	C11orf24
115290	Intracellular	0.9343	FBXO17
23324	Signal-peptide	0.9031	MAN2B2
821	Intracellular	0.5906	CANX
51604	Signal-peptide	0.9749	PIGT
9322	Intracellular	0.9345	TRIP10
8405	UPS	0.6183	SPOP
1803	Transmembrane	0.8431	DPP4
23321	UPS	0.5129	TRIM2
624	Transmembrane	0.9378	BDKRB2
23582	Intracellular	0.9326	CCNDBP1
25925	UPS	0.5521	ZNF521
6386	UPS	0.6104	SDCBP
444	Transmembrane	0.9302	ASPH
667	Intracellular	0.5666	DST
3843	UPS	0.5947	IPO5
253461	UPS	0.6164	ZBTB38
302	UPS	0.5254	ANXA2
23236	UPS	0.6183	PLCB1
10342	UPS	0.5422	TFG
831	UPS	0.5901	CAST
2737	UPS	0.5502	GLI3
51604	Signal-peptide	0.9749	PIGT
4035	Intracellular	0.9343	LRP1
2697	Transmembrane	0.638	GJA1
302	UPS	0.5254	ANXA2
6786	Signal-peptide	0.9328	STIM1
57519	Intracellular	0.5874	STARD9
6095	Intracellular	0.9345	RORA
862	Intracellular	0.6422	RUNX1T1
84196	UPS	0.5947	USP48
253461	UPS	0.6174	ZBTB38
5295	Intracellular	0.583	PIK3R1
8671	Intracellular	0.5604	SLC4A4
2199	Signal-peptide	0.9026	FBLN2
10579	Intracellular	0.525	TACC2
6095	Intracellular	0.9345	RORA
2969	Intracellular	0.5683	GTF2I
5066	Signal-peptide	0.7469	PAM
4043	Signal-peptide	0.9688	LRPAP1
23499	UPS	0.5885	MACF1
2737	UPS	0.614	GLI3
444	Transmembrane	0.8401	ASPH
7869	Signal-peptide	0.6723	SEMA3B
23136	UPS	0.5884	EPB41L3
80381	Signal-peptide	0.5294	CD276
22800	Intracellular	0.9345	RRAS2
54757	Intracellular	0.9328	FAM20A
862	Intracellular	0.5955	RUNX1T1
90203	UPS	0.5409	SNX21
90313	Transmembrane	0.4389	TP53I13
25959	Intracellular	0.7365	KANK2
23085	Intracellular	0.5902	ERC1
831	UPS	0.5767	CAST
22872	UPS	0.5212	SEC31A
90102	Intracellular	0.8605	PHLDB2
5176	Signal-peptide	0.9887	SERPINF1
23236	Intracellular	0.5019	PLCB1
80205	UPS	0.5939	CHD9
862	Intracellular	0.8798	RUNX1T1
4257	Transmembrane	0.8241	MGST1
253461	UPS	0.6368	ZBTB38
1634	Signal-peptide	0.9114	DCN
26057	Intracellular	0.6919	ANKRD17
4669	Intracellular	0.5508	"NAGLU"
9639	Intracellular	0.583	ARHGEF10
9522	UPS	0.5497	SCAMP1
23321	Intracellular	0.5821	TRIM2
4781	UPS	0.537	NFIB
10313	Transmembrane	0.6994	RTN3
10928	UPS	0.6152	RALBP1
23254	Intracellular	0.9347	KAZN
3688	Signal-peptide	0.817	ITGB1
6050	UPS	0.5349	RNH1
7360	UPS	0.5502	UGP2
26227	Intracellular	0.6233	PHGDH
1073	UPS	0.6365	CFL2
259217	UPS	0.6368	HSPA12A
287	Intracellular	0.5256	ANK2
28959	UPS	0.6013	TMEM176B
4040	Intracellular	0.707	LRP6
10342	Intracellular	0.6966	TFG
5707	Intracellular	0.5274	PSMD1
1456	Intracellular	0.9345	CSNK1G3
23051	Intracellular	0.551	ZHX3
7077	UPS	0.6183	TIMP2
57088	UPS	0.54	PLSCR4
